-87
-85.6;-85.3;-85.6;-85.0;-85.4;-85.4;-85.2;-85.2;-85.1;-85.3;-85.7;-85.3;-85.3;-85.2;-85.3;-85.7;-85.0;-85.5;-85.4;-85.2;-85.2;-85.3;-85.3;-85.3;-85.7;-85.3;-85.4;-85.3;-85.4;-85.7;-85.2;-85.1;-85.4;-85.2;-85.3;-85.5;-85.3;-85.2;-85.4;-85.3;-85.3;-85.3;-85.2;-85.3;-85.4;-85.4;-85.2;-85.4;-85.4;-85.2;-85.3;-85.5;-85.3;-85.4;-85.4;-85.3;-85.3;-85.4;-85.6;-85.2;-85.4;-85.3;-85.3;-85.1;-85.3;-85.5;-85.3;-85.4;-85.2;-85.6;-85.4;-85.7;-85.1;-85.4;-85.5;-85.2;-85.2;-85.4;-85.1;-85.2;-85.3;-85.4;-85.3;-85.4;-85.2;-85.3;-85.4;-85.3;-85.4;-85.1;-85.6;-85.4;-85.3;-85.3;-85.1;-85.4;-85.2;-85.3;-85.2;-85.7;
-85.4;-85.5;-86.0;-85.3;-85.7;-85.3;-85.1;-82.8;-85.2;-85.4;-85.5;-85.3;-85.4;-85.5;-85.5;-85.5;-85.3;-85.3;-85.5;-85.5;-85.0;-85.2;-85.3;-85.1;-85.3;-85.5;-84.9;-85.2;-85.1;-85.1;-85.3;-85.2;-85.3;-85.3;-85.3;-85.2;-85.2;-85.4;-85.3;-85.5;-85.6;-85.6;-85.1;-85.3;-85.4;-85.3;-85.1;-85.3;-85.2;-85.4;-85.6;-85.2;-85.3;-85.3;-85.3;-85.2;-85.2;-85.6;-84.9;-85.2;-85.3;-85.2;-85.4;-85.5;-85.3;-85.0;-85.4;-85.1;-85.2;-85.1;-85.3;-85.3;-85.4;-85.2;-85.2;-85.1;-85.5;-85.5;-85.3;-85.5;-85.4;-85.3;-85.1;-85.4;-85.2;-85.2;-85.5;-85.3;-85.4;-84.9;-85.3;-85.3;-85.3;-85.2;-85.2;-85.4;-85.3;-85.4;-85.4;-85.0;
-85.2;-85.3;-85.4;-85.0;-85.4;-85.2;-85.3;-84.1;-85.2;-85.3;-85.1;-85.4;-85.3;-85.4;-85.3;-85.2;-85.1;-85.0;-85.4;-85.2;-85.2;-85.4;-85.3;-85.5;-85.4;-85.2;-85.1;-84.9;-85.1;-85.3;-85.5;-85.3;-85.3;-85.5;-85.2;-85.5;-85.1;-85.2;-85.3;-85.3;-85.2;-85.2;-84.9;-85.2;-85.3;-85.3;-85.4;-85.2;-85.2;-85.1;-85.2;-85.3;-85.2;-85.2;-85.4;-85.0;-85.0;-85.5;-85.4;-85.1;-85.3;-85.5;-85.4;-85.2;-85.3;-85.7;-85.3;-85.2;-85.1;-85.5;-85.0;-85.1;-85.4;-85.8;-85.4;-85.1;-85.2;-85.4;-85.4;-85.3;-85.3;-85.4;-85.6;-85.4;-85.3;-85.1;-85.2;-85.2;-85.3;-85.4;-85.6;-85.4;-85.4;-85.3;-85.3;-85.4;-85.3;-85.4;-85.5;-85.4;
-85.3;-85.3;-85.2;-85.3;-85.6;-85.2;-85.1;-80.4;-85.1;-85.2;-85.4;-85.5;-85.4;-85.5;-85.0;-85.3;-85.1;-85.4;-85.2;-85.3;-85.4;-85.3;-85.3;-85.2;-85.3;-85.3;-84.9;-85.4;-85.4;-85.2;-85.5;-85.3;-85.5;-85.4;-85.2;-85.5;-85.3;-85.4;-85.3;-85.4;-85.3;-85.4;-85.0;-85.4;-85.2;-85.3;-85.3;-85.0;-85.5;-85.2;-85.3;-85.2;-85.5;-85.4;-85.4;-85.3;-85.2;-85.4;-85.2;-85.2;-85.5;-85.3;-85.2;-85.5;-85.2;-85.3;-85.5;-85.6;-85.4;-85.2;-85.2;-85.1;-85.6;-85.3;-85.4;-85.5;-85.2;-85.3;-85.3;-85.2;-85.1;-85.3;-85.3;-85.3;-85.3;-85.4;-85.2;-85.4;-85.5;-85.5;-85.3;-85.3;-85.1;-85.2;-85.0;-85.2;-85.2;-85.6;-85.6;-85.1;
-85.3;-85.5;-85.5;-85.1;-85.5;-85.2;-85.3;-82.8;-85.4;-85.0;-85.5;-85.2;-85.0;-85.3;-85.3;-85.7;-85.1;-85.3;-84.9;-85.5;-85.7;-85.1;-85.3;-85.2;-85.0;-84.9;-85.3;-85.1;-85.2;-85.5;-85.2;-85.4;-85.2;-85.3;-85.5;-85.5;-85.5;-85.3;-85.1;-85.0;-85.5;-85.4;-85.6;-85.2;-85.1;-85.3;-85.2;-85.2;-85.3;-85.6;-85.3;-85.5;-85.0;-85.3;-84.9;-85.2;-85.0;-85.3;-85.3;-85.4;-85.1;-85.1;-85.2;-85.3;-85.2;-85.4;-85.0;-85.0;-85.4;-85.2;-85.2;-85.3;-85.1;-85.4;-85.2;-85.2;-85.3;-85.4;-85.1;-85.3;-85.3;-85.3;-85.3;-85.1;-85.5;-85.1;-85.7;-85.4;-85.1;-85.1;-85.3;-85.7;-85.5;-85.3;-85.5;-85.1;-85.4;-85.2;-85.5;-85.2;
-85.3;-85.2;-85.2;-84.9;-85.5;-85.1;-85.4;-85.0;-85.0;-85.5;-85.2;-85.1;-85.3;-85.2;-85.3;-85.0;-85.1;-85.2;-85.5;-85.1;-85.1;-85.3;-85.4;-85.4;-84.9;-85.1;-85.3;-85.3;-85.2;-85.1;-85.2;-85.2;-85.2;-85.0;-85.2;-85.2;-85.1;-85.1;-85.4;-85.5;-85.4;-85.3;-85.2;-85.1;-85.3;-85.3;-85.2;-85.4;-85.3;-85.1;-85.2;-85.3;-85.4;-85.3;-85.5;-85.3;-85.2;-85.0;-84.9;-85.4;-84.9;-85.8;-85.2;-85.2;-85.5;-85.4;-85.1;-85.4;-85.2;-85.3;-85.3;-85.0;-85.3;-85.3;-85.3;-85.1;-85.3;-85.4;-85.4;-85.3;-85.2;-85.3;-85.5;-85.3;-85.5;-85.3;-85.6;-85.2;-85.6;-85.4;-85.4;-85.3;-85.0;-85.2;-85.4;-85.5;-85.5;-85.4;-85.4;-85.1;
-85.0;-85.3;-85.4;-85.2;-85.1;-85.3;-85.1;-85.3;-85.1;-85.4;-85.4;-85.3;-85.2;-85.3;-85.4;-85.1;-85.1;-85.4;-85.2;-85.3;-85.3;-85.3;-85.2;-85.2;-85.1;-85.4;-85.3;-85.1;-85.1;-85.1;-85.4;-85.4;-85.0;-85.7;-85.3;-85.6;-85.1;-85.3;-85.5;-85.3;-85.1;-85.5;-85.3;-85.4;-85.3;-85.2;-85.3;-85.3;-85.1;-85.3;-85.4;-85.3;-85.1;-85.4;-85.1;-85.4;-85.3;-85.3;-85.3;-85.2;-85.3;-85.5;-85.4;-85.4;-85.4;-85.1;-85.2;-85.3;-85.1;-85.1;-85.3;-85.3;-85.2;-85.2;-85.3;-85.5;-85.7;-85.1;-85.2;-85.6;-85.2;-85.2;-85.1;-85.5;-85.2;-85.3;-85.1;-85.3;-85.5;-85.3;-85.5;-85.2;-85.2;-85.3;-85.5;-85.1;-85.5;-85.3;-85.2;-85.2;
-85.3;-85.1;-85.2;-85.0;-85.4;-85.1;-85.3;-85.1;-85.3;-85.5;-85.3;-85.1;-85.6;-85.2;-85.3;-85.4;-85.2;-85.3;-85.1;-85.3;-85.4;-85.3;-85.2;-85.2;-85.3;-85.5;-85.3;-85.1;-85.3;-85.2;-85.6;-85.4;-85.4;-85.6;-85.4;-85.5;-85.3;-85.3;-85.3;-85.2;-85.1;-85.4;-85.2;-85.5;-85.4;-85.1;-85.5;-85.4;-85.1;-85.2;-85.3;-85.3;-85.4;-85.4;-85.2;-85.5;-85.6;-85.2;-85.1;-85.3;-85.3;-85.3;-85.4;-85.4;-85.1;-85.1;-85.1;-85.0;-85.2;-85.2;-85.2;-85.4;-85.2;-85.2;-85.3;-85.5;-85.1;-85.2;-85.2;-85.3;-85.5;-85.1;-85.0;-85.3;-85.1;-85.1;-85.2;-85.4;-85.4;-85.2;-85.3;-85.5;-85.3;-85.3;-85.6;-85.3;-85.4;-85.3;-85.6;-85.4;
-85.3;-85.4;-85.1;-85.1;-85.4;-85.2;-85.2;-85.3;-85.1;-85.6;-85.3;-85.4;-85.4;-85.4;-85.3;-85.3;-85.3;-85.4;-85.0;-85.2;-85.2;-85.5;-85.4;-85.3;-85.3;-85.1;-85.6;-85.1;-85.2;-85.4;-85.4;-85.1;-85.2;-85.1;-85.1;-85.2;-85.4;-85.6;-85.2;-85.3;-85.5;-85.2;-85.3;-85.5;-85.3;-85.3;-85.5;-85.1;-85.0;-85.2;-85.5;-85.3;-85.4;-85.3;-85.3;-85.2;-85.5;-85.3;-85.5;-85.2;-85.4;-85.3;-85.1;-85.4;-85.4;-85.9;-85.1;-85.5;-85.5;-85.5;-85.4;-85.2;-85.2;-85.4;-85.5;-85.5;-85.3;-85.5;-85.4;-85.3;-85.3;-85.3;-85.2;-85.1;-85.2;-85.2;-85.1;-85.1;-85.2;-85.6;-85.2;-85.6;-85.3;-85.3;-85.2;-85.4;-85.4;-85.2;-85.0;-85.3;
-85.5;-85.1;-85.2;-85.5;-85.3;-85.1;-85.3;-85.4;-85.2;-85.3;-85.2;-85.3;-85.4;-85.2;-85.1;-85.3;-85.3;-85.5;-85.3;-84.8;-85.6;-85.5;-85.2;-85.3;-85.3;-85.2;-85.3;-85.1;-85.6;-85.2;-85.1;-85.2;-85.3;-85.2;-85.6;-85.2;-85.0;-85.1;-85.1;-85.3;-85.5;-85.3;-85.1;-85.3;-85.2;-85.7;-85.4;-85.5;-85.3;-85.2;-85.6;-85.1;-85.3;-85.6;-85.2;-85.2;-85.0;-85.1;-85.4;-85.3;-85.3;-85.0;-85.5;-85.3;-85.1;-85.1;-85.6;-85.4;-85.2;-85.2;-85.3;-85.2;-85.3;-85.3;-85.3;-85.2;-85.3;-85.2;-85.4;-85.7;-85.8;-85.2;-85.4;-85.4;-85.2;-85.2;-85.2;-85.5;-85.3;-85.3;-85.1;-85.3;-85.5;-85.4;-85.1;-85.1;-85.3;-85.1;-85.4;-85.3;
