-109
-108.8;-108.4;-108.1;-104.9;-100.7;-79.7;-107.7;-107.7;-107.7;-107.7;-108.8;-105.5;-107.2;-106.0;-107.3;-108.0;-109.1;-108.1;-108.2;-108.8;-108.6;-107.8;-108.8;-108.3;-108.2;-108.2;-108.6;-109.1;-108.6;-108.0;-108.4;-108.7;-108.3;-107.7;-106.7;-106.8;-107.9;-109.1;-108.0;-109.3;-107.0;-108.3;-108.9;-108.6;-108.6;-108.7;-108.0;-108.6;-108.5;-107.3;-108.5;-104.9;-104.3;-105.2;-105.9;-106.6;-108.2;-108.1;-108.7;-109.7;-108.3;-108.5;-108.5;-107.9;-108.2;-108.8;-109.0;-109.0;-107.5;-108.1;-108.9;-109.0;-108.3;-102.9;-105.2;-109.0;-108.4;-108.9;-109.0;-108.2;-108.1;-108.4;-108.6;-108.9;-108.8;-108.3;-109.0;-108.3;-108.2;-109.2;-108.2;-109.2;-108.6;-108.8;-109.7;-108.6;-108.7;-108.9;-109.0;-108.7;
-107.7;-109.1;-106.6;-108.9;-108.9;-108.4;-108.6;-108.3;-109.3;-108.1;-108.0;-108.7;-107.5;-107.9;-107.2;-108.3;-108.3;-102.4;-107.9;-108.7;-108.8;-108.9;-109.2;-108.1;-108.7;-107.9;-108.6;-109.0;-108.1;-109.0;-108.3;-108.6;-108.6;-108.7;-108.1;-108.9;-108.8;-107.9;-108.3;-107.3;-107.9;-108.2;-107.7;-108.7;-108.9;-107.5;-108.0;-108.5;-108.8;-109.3;-108.6;-108.8;-106.1;-79.1;-108.7;-109.8;-108.0;-108.6;-109.2;-108.3;-108.5;-108.4;-107.3;-108.4;-108.4;-107.9;-109.2;-108.5;-109.2;-108.9;-107.9;-108.7;-108.5;-108.5;-108.7;-108.9;-108.5;-109.6;-108.9;-108.7;-108.7;-108.2;-108.1;-109.4;-108.6;-108.5;-108.0;-109.1;-108.2;-108.2;-108.3;-106.3;-107.7;-109.2;-108.4;-108.1;-108.9;-108.6;-107.2;-109.2;
-108.7;-108.7;-107.6;-108.1;-108.6;-107.7;-109.2;-107.5;-109.2;-106.5;-108.2;-107.5;-108.2;-107.0;-108.1;-107.6;-108.4;-107.5;-108.9;-108.7;-108.5;-108.2;-108.7;-107.9;-107.6;-107.9;-108.8;-107.8;-102.8;-105.1;-108.3;-109.4;-107.8;-108.2;-106.4;-107.6;-107.1;-109.0;-108.5;-108.0;-107.3;-108.2;-109.5;-109.0;-107.0;-108.2;-108.6;-106.1;-102.4;-101.9;-86.1;-108.3;-108.2;-107.7;-108.6;-108.5;-107.8;-108.1;-103.7;-108.4;-106.4;-108.5;-108.9;-108.3;-108.0;-109.3;-107.9;-109.3;-109.0;-107.9;-108.4;-108.7;-109.2;-107.8;-108.2;-108.7;-107.2;-107.9;-108.6;-108.3;-108.1;-107.5;-108.7;-108.2;-108.4;-107.2;-108.8;-108.7;-108.6;-108.7;-108.5;-108.7;-108.9;-108.1;-108.5;-108.5;-108.6;-108.7;-109.5;-108.5;
-108.3;-107.9;-108.4;-108.6;-107.9;-108.4;-107.4;-107.8;-108.8;-108.3;-109.3;-108.3;-108.5;-107.2;-107.6;-108.6;-109.3;-108.7;-108.7;-108.8;-108.9;-108.5;-108.3;-108.9;-107.7;-109.4;-109.0;-108.8;-108.6;-108.9;-108.6;-107.9;-108.2;-108.1;-109.0;-108.6;-107.6;-108.5;-108.8;-108.8;-108.1;-107.3;-109.0;-109.0;-108.7;-108.3;-107.6;-108.6;-108.6;-108.8;-108.0;-108.7;-108.4;-108.7;-109.2;-108.5;-107.4;-107.5;-107.9;-108.2;-107.3;-108.6;-109.3;-108.2;-106.0;-107.7;-108.5;-51.1;-108.5;-108.6;-107.3;-109.2;-108.6;-109.0;-108.3;-109.0;-107.9;-108.6;-108.4;-108.2;-109.2;-109.0;-108.6;-108.0;-107.7;-108.7;-108.6;-107.6;-106.6;-108.0;-109.3;-108.6;-109.0;-109.3;-108.6;-107.8;-108.5;-109.2;-108.9;-109.1;
-107.2;-108.0;-109.0;-107.7;-109.4;-108.7;-108.5;-107.7;-107.8;-109.3;-108.4;-108.5;-108.1;-108.0;-107.9;-107.7;-108.3;-81.3;-85.1;-75.8;-78.3;-80.0;-108.0;-107.9;-108.4;-108.4;-108.0;-108.5;-107.8;-105.5;-108.1;-106.8;-107.4;-105.9;-107.3;-106.9;-108.5;-108.2;-108.4;-109.1;-108.1;-108.0;-108.2;-99.5;-86.3;-100.2;-103.7;-102.0;-107.1;-106.2;-106.1;-107.7;-108.8;-108.6;-109.0;-108.4;-107.6;-108.5;-108.5;-109.0;-106.4;-107.6;-54.9;-107.3;-58.8;-52.8;-84.7;-108.2;-107.3;-108.8;-108.0;-107.6;-107.4;-108.1;-109.1;-108.7;-108.0;-109.2;-108.8;-108.7;-107.5;-108.0;-108.7;-108.4;-108.2;-108.4;-108.9;-109.5;-109.3;-108.6;-108.4;-109.0;-109.0;-107.5;-108.5;-108.8;-107.7;-109.5;-109.2;-108.7;
-108.8;-108.4;-108.3;-108.9;-109.2;-108.1;-108.1;-108.1;-108.7;-108.4;-108.3;-107.7;-107.8;-108.7;-108.0;-108.7;-109.4;-108.6;-107.8;-107.8;-108.3;-108.3;-108.9;-108.6;-109.0;-108.4;-109.3;-108.8;-108.7;-107.8;-108.6;-108.3;-108.8;-107.9;-107.6;-107.8;-108.8;-108.3;-108.4;-109.0;-108.0;-108.2;-108.9;-108.8;-107.9;-108.4;-107.5;-107.9;-108.1;-109.1;-108.8;-108.7;-108.0;-108.8;-108.7;-107.6;-108.9;-107.9;-108.4;-108.0;-85.4;-79.5;-85.4;-81.0;-83.9;-105.6;-108.0;-109.1;-108.6;-108.3;-108.4;-108.5;-109.2;-108.7;-108.9;-108.1;-108.8;-107.0;-108.4;-108.7;-107.9;-107.5;-108.1;-108.7;-108.5;-108.8;-108.1;-108.7;-109.0;-108.2;-108.4;-108.9;-108.0;-109.1;-108.5;-109.0;-108.2;-108.8;-107.8;-108.8;
-108.7;-108.5;-108.7;-108.8;-108.2;-82.3;-85.8;-76.6;-59.5;-59.1;-108.6;-108.4;-106.7;-106.6;-106.4;-108.9;-108.0;-108.7;-108.2;-108.3;-108.5;-109.0;-108.5;-108.6;-108.3;-108.3;-106.7;-108.1;-108.1;-108.1;-107.6;-108.4;-108.5;-106.0;-104.4;-101.7;-85.5;-85.2;-107.7;-105.9;-107.3;-107.8;-108.6;-108.4;-107.7;-107.9;-108.3;-108.4;-108.9;-107.9;-109.0;-108.1;-108.3;-105.3;-75.8;-101.5;-105.4;-106.4;-84.5;-100.2;-101.7;-108.7;-108.7;-108.0;-108.9;-108.1;-108.3;-108.2;-108.2;-108.2;-108.0;-108.5;-108.7;-108.9;-109.0;-108.9;-108.2;-108.2;-108.0;-108.4;-105.3;-109.1;-108.5;-108.9;-109.0;-107.8;-108.6;-108.1;-108.3;-108.5;-107.8;-108.6;-108.6;-108.5;-108.9;-107.9;-108.0;-108.1;-108.9;-109.3;
-108.9;-109.3;-109.1;-108.1;-106.3;-109.6;-108.6;-107.8;-108.9;-108.2;-108.1;-109.0;-108.6;-108.1;-107.2;-108.0;-108.1;-107.6;-108.1;-108.5;-107.9;-108.1;-109.1;-109.1;-108.5;-108.3;-108.8;-108.4;-108.6;-108.9;-108.4;-108.3;-109.0;-108.9;-108.1;-109.2;-108.9;-85.5;-76.8;-78.1;-107.1;-106.7;-108.7;-107.8;-107.8;-108.6;-108.4;-108.7;-109.2;-108.2;-108.3;-108.9;-107.8;-78.9;-106.9;-105.8;-107.9;-106.9;-107.9;-106.7;-107.7;-50.0;-107.5;-105.8;-106.6;-107.6;-108.2;-108.6;-108.4;-108.8;-108.8;-108.2;-108.0;-108.1;-108.8;-108.8;-109.0;-108.2;-107.6;-109.7;-107.6;-108.6;-108.3;-108.8;-109.0;-108.7;-108.8;-108.9;-108.1;-107.4;-108.5;-107.3;-108.1;-108.3;-109.2;-108.8;-108.2;-108.3;-108.6;-108.9;
-108.8;-108.7;-108.2;-108.9;-109.1;-108.3;-108.8;-109.2;-107.0;-105.9;-107.5;-106.4;-108.7;-107.6;-109.0;-108.7;-108.3;-108.9;-108.2;-104.5;-107.3;-107.1;-108.1;-108.4;-109.0;-107.8;-108.3;-108.9;-108.4;-109.3;-108.3;-108.4;-106.8;-108.1;-108.3;-108.9;-107.3;-108.5;-108.0;-108.2;-106.8;-107.2;-108.8;-108.2;-107.0;-106.3;-108.3;-108.2;-108.4;-108.4;-108.4;-108.8;-107.3;-108.8;-107.5;-107.8;-108.5;-108.4;-107.7;-108.4;-107.4;-108.4;-108.7;-107.8;-106.5;-107.8;-107.8;-107.7;-105.5;-105.0;-107.2;-106.9;-107.8;-108.6;-108.0;-109.1;-108.8;-109.0;-108.3;-108.7;-108.4;-109.1;-108.4;-108.9;-108.3;-108.4;-108.3;-107.9;-108.9;-109.2;-108.9;-108.7;-108.4;-108.3;-108.3;-109.3;-108.2;-108.6;-108.0;-107.3;
-108.0;-108.2;-108.5;-108.1;-108.8;-108.6;-107.7;-107.7;-108.3;-107.8;-107.4;-108.6;-108.3;-108.3;-108.3;-108.8;-108.9;-108.4;-108.8;-109.6;-108.6;-108.8;-108.5;-108.8;-108.2;-108.6;-85.4;-107.8;-107.7;-108.2;-107.1;-108.4;-108.3;-106.9;-105.8;-106.8;-107.8;-107.8;-107.5;-106.7;-107.8;-81.7;-108.4;-108.6;-108.0;-107.9;-108.7;-107.6;-107.0;-74.0;-107.7;-108.7;-108.6;-109.0;-108.6;-107.4;-108.3;-108.3;-108.2;-108.2;-107.5;-108.7;-109.6;-109.0;-108.3;-108.8;-107.2;-108.8;-108.9;-108.3;-108.8;-108.3;-108.7;-109.1;-109.0;-108.6;-108.7;-108.8;-108.8;-108.8;-108.5;-108.7;-108.8;-108.4;-108.3;-109.2;-108.3;-108.6;-108.6;-108.6;-108.1;-108.7;-108.2;-108.2;-108.8;-108.0;-108.7;-108.3;-107.8;-108.4;
